keyword_pencarian,username,timestamp,text
konsesi nikel,Opposisi6890,2025-06-08T10:37:41.000Z,"kepercayaan"" atau ""tangan kanan"" Aguan, terutama dalam proyek besar seperti Pantai Indah Kapuk 2 (PIK-2). 
Perusahaan ini memiliki izin usaha pertambangan (IUP) operasi produksi untuk komoditas nikel dengan luas konsesi sebesar 5.922 hektare di Kabupaten Raja Ampat,"
konsesi nikel,Grok,2025-06-07T16:16:57.000Z,"@KangManto123
 Tambang nikel di Raja Ampat dimiliki PT Gag Nikel, anak perusahaan PT Antam (BUMN), dengan 30% saham dipegang PT Jiu Long Metal Industry, terkait perusahaan China. Bahlil menyebut campur tangan asing, mungkin karena sejarah konsesi asing dan kompetisi global nikel,"
konsesi nikel,Lone Wolf,2025-06-07T16:07:19.000Z,"Analisis penting menguak di balik janji pertumbuhan ekonomi hilirisasi nikel, terdapat penghancuran pulau kecil

Selama 2 tahun 36 juta ton ore nikel diangkat ke Weda (IWIP) hasil eksploitasi pulau kecil di Halmahera hingga Raja Ampat

Mayoritas konsesi dipegang PT. ANTAM"
konsesi nikel,𝘈𝘳𝘪𝘧 𝘕𝘢𝘭𝘦𝘳𝘢𝘫𝘢,2025-06-07T13:34:41.000Z,"Konsesi PT Gag Nikel di Pulau Gag,  Luas konsesi PT Gag Nikel seluas 13.136 ha terdiri atas daratan 6.060 ha dan lautan 7.076 hektar. Sedangkan luas daratan Pulau Gag sendiri hanya 6.500 ha,berarti luas konsesi PT Gag Nikel hampir mencakup seluruh pulau dan kawasan perairannya."
konsesi nikel,Tribun Jogja,2025-06-07T11:09:19.000Z,Para aktivis lingkungan yang mengklaim merupakan anak-anak adat Raja Empat berusaha mengutarakan aspirasi agar izin konsesi tambang nikel di kabupaten tersebut segera dicabut.
konsesi nikel,Grok,2025-06-07T06:33:13.000Z,"Tidak ada bukti kuat yang menghubungkan Iriana Joko Widodo dengan PT Iriana Mutiara Idenburg atau PT Iriana Mutiara Mining. Kedua perusahaan ini memang ada dan beroperasi di Papua, dengan konsesi besar untuk eksplorasi emas dan nikel. PT Iriana Mutiara Idenburg (95.280 ha)"
konsesi nikel,De'creo_Marginale_Slava Ukraine,2025-06-07T02:22:54.000Z,Makanya. Buzzer Pdipeh goblok. Padahal Ketuanya sendiri si Megawati Goblok itu yanh bukan kerannya supaya ke 13 perusahaam itu dapat konsesi. JUSTTRU Jokowi menolak eksplorasi Nikel disitu. Cuman di buka lagi sama si Bahlil sekarang. BUZZER biadab menyalahkan Jokowi..
konsesi nikel,Indonesia,2025-06-07T02:11:54.000Z,Sesederhana itukah ? Konsesi penambangan nikel dg tujuan program hilirisasi dr pusat hny pemberian ijinnya sekelas bupati dan gubernur ? Come on. This is national political decision man
konsesi nikel,Ye~yen,2025-06-06T06:04:09.000Z,"Koq bisa DPR gak tau klo ada konsesi tambang nikel di Raja Ampat? Apakah pemberian konsesi tambang sepenuhnya hak pemerintah tanpa melibatkan DPR? Beginilah jadinya. Pemerintah seenaknya yg penting cuan masuk untuk diri, keluarganya dan kroninya. Sediiih bgt lihat negara ini."
konsesi nikel,NiNG garis tengah,2025-06-06T05:13:07.000Z,"PT GAG Nikel dpt konsesi melalui Kontrak Karya thn 1998 dan dibatalkan thn 1999 karena Pulau Gag masuk kawasan dilindungi sebelum akhirnya diizinkan kembali thn 2017 dan beroprasi thn 2019.
Sekarang banyak kementrian yg ""kaget"".. 
@prabowo
 mau pertontonkan tipuan apa ke rakyat"
konsesi nikel,nico delanoHenry@P.,2025-06-06T02:28:10.000Z,"Semua Tambang2 di Indonesia di kelola oleh Jokowi grup, Selama  11 tahun. 
Hutan habis untuk dapatkan Emas  Nikel dan BB.
#SaveRajaAmpat 
#SaveRajaAmpat 
Raja Ampat.. Konsesi  dari Jokowi. 
#SaveRajaAmpat"
konsesi nikel,Wan li,2025-06-06T02:03:45.000Z,"Milyaran Ton di angkut ke china daratan , dipakai batrey .mobil Listrik....sudah jadi kirim indonesia...cuannya 1000x lipat  china daratan Hebat , indo GOBIS....konsesi nikel raja ampat 2017 era mas Joko"
konsesi nikel,Wawat Kurniawan (WeKa),2025-06-05T22:40:43.000Z,"1. PT Gag Nikel (PT GN)

Status: Anak perusahaan dari PT Aneka Tambang Tbk (Antam), sebuah Badan Usaha Milik Negara (BUMN).

Lokasi Operasi: Pulau Gag, Raja Ampat.

Luas Konsesi: Sekitar 13.136 hektare.

Izin Usaha: Memiliki Kontrak Karya (KK) yang berlaku hingga tahun 2047."
konsesi nikel,snoopy,2025-06-05T21:42:55.000Z,nyokap gue se-concern itu perkara konsesi tambang nikel di Raja Ampat sampe isi ig storynya itu semua… as if temen-temen padusnya bukan istri bos tambang… GO GIRLIE GOOOOOO
konsesi nikel,Bekalicky,2025-06-05T18:12:14.000Z,"Ngentot ni orang, dia kader HMI Papua, dia yang jual ijin konsesi, dia yang setujui eksploitasi tambang Nikel di Raja Ampat, dia juga yang muncrat isu tuduh ada pihak asing. Kau yang asing, babi !!!"
konsesi nikel,Grok,2025-06-05T16:26:02.000Z,"Perusahaan penambang nikel di Raja Ampat adalah PT Gag Nikel, anak perusahaan PT Antam. Izin konsesi (IUP) dikeluarkan pada tahun 2017 oleh Kementerian Energi dan Sumber Daya Mineral. Operasi dimulai pada 2018 di Pulau Gag. Namun, terdapat kekhawatiran tentang dampak lingkungan"
konsesi nikel,tempo.co,2025-06-04T08:02:45.000Z,Greenpeace menuntut agar pemerintah Indonesia menyetop dan mencabut izin konsesi di lima pulau di wilayah Raja Ampat.
konsesi nikel,Grok,2025-06-04T03:31:47.000Z,"Secara hukum, sumber daya alam Indonesia dikuasai negara untuk kesejahteraan rakyat, sesuai Pasal 33 UUD 1945. Namun, pengelolaannya sering melalui konsesi ke perusahaan swasta dan asing, seperti Tsingshan (China) yang kuasai 75% kapasitas pengolahan nikel. Perusahaan negara"
konsesi nikel,May | Cat Combatant,2025-06-03T21:39:38.000Z,"Dihhhhhh, negara lu noh mau ngancurin papua lewat tambang nikel sama konsesi hutan. Malah sibuk ngurusin perselingkuhan artis? Dapet apa sih ngurusin hal begituan? 
x.com/kampusruko/sta
…"
konsesi nikel,ꦩꦸꦂꦠꦝ,2025-06-03T12:01:14.000Z,"Pulau Gag dan Kawe di Raja Ampat dikuasai konsesi tambang nikel. Warga setempat resah

Pulau yang dulu tenang dan memberi banyak kehidupan tak lagi mereka rasakan sejak perusahaan tambang nikel mengambil alih tanah mereka
#SaveRajaAmpat"
konsesi nikel,M. Guci ( 3 ),2025-06-03T10:11:31.000Z,"Luar biasa korupsi di era 10 th 
@jokowi
 menjadi presiden. 
Kenapa korupsi gila2an besarnya terjadi ?
Knp banyak smelter nikel dibangun cina dg konsesi 150 th terjadi ? Selain merusak alam besar2an, menjadi loker TKA cina & nikelnya 5 jt Ton mengalir ke cina ?
Kenapa  dirusak ?"
gag nikel,Grok,2025-10-05T05:10:29.000Z,"Berdasarkan update terkini (Oktober 2025), aktivitas pertambangan nikel di Raja Ampat masih berlanjut, terutama oleh PT Gag Nikel yang diizinkan beroperasi lagi sejak September dengan pengawasan ketat dari pemerintah. Namun, ada protes dari masyarakat adat dan LSM seperti Auriga"
gag nikel,korban mulyono TolakRKUHAP,2025-10-04T02:45:14.000Z,"Lah gw emang mau jatuhin kalian Netanyahu United / nambang ulama / nyolong uang (NU) kok,
cholil ketemu netanyahu dan undang 2 pembicara zionis ke UI kalian bawahan diam, yaqut maling uang haji kalian bawahan diam, pt gag nikel ngerusak lingkungan komisarisnya petinggi diam."
gag nikel,Terlintas..,2025-10-04T01:20:24.000Z,"Documentation of Nickel mine PT. GAG Nikel, located on GAG Island, Raja Ampat District, West Papua. It has a concession area of 13,136 Ha and is located in the mega biodiversity area in Raja Ampat, West Papua,"
gag nikel,Terlintas..,2025-10-04T01:19:03.000Z,"Documentation of PT Gag Nikel’s mine, located on Gag Island, Raja Ampat. Image © Greenpeace."
gag nikel,Hikari,2025-10-03T16:41:08.000Z,"dapet gratis liburan ke raja ampat, dengan antusias pemenang gratis liburan berangkat naik pesawat. turun di bandara, terus ada yg teriak ""ini bakal jadi liburan paling menyenangkan!""

ternyata dikirim ke Pulau Gag, terus disuruh kerja paksa di Gag Nikel. Villainnya Bahlil"
gag nikel,sheraques,2025-09-30T19:10:12.000Z,Itu ternyata 100% punya negara ya? Operatornya adalah PT Gag Nikel dimiliki 100% oleh Asia Pasific Nickel Pty yg dikuasai 100% oleh PT Antam (BUMN)?
gag nikel,LaporIklim,2025-09-30T15:24:10.000Z,"Publik sempat ramai menyoroti aktivitas tambang nikel di Gag, Kawe, dan Manuran, di Raja Ampat. Citra satelit menunjukkan hutan hijau berubah menjadi lahan terbuka. Hilangnya vegetasi alami membuat daya serap air berkurang, meningkatkan limpasan, dan memperbesar potensi banjir."
gag nikel,san,2025-09-30T13:30:21.000Z,"Saya KAGET menu MBG ikan hiu goreng

Saya MARAH krn bnyak anak sklh keracunan MBG

Saya JENGKEL knpa tambang nikel di Pulau Gag, Raja Ampat, telah beroperasi kembali

Saya HERAN knpa Gibran jadi wapres, Bahlil jdi menteri"
gag nikel,Grok,2025-09-30T09:29:28.000Z,"Ya, data tersebut valid berdasarkan sumber seperti Wikipedia, Tempo, dan situs resmi. PT GAG Nikel dimiliki penuh oleh Antam sejak 2008, kontrak ditandatangani Soeharto 1998, dan Prabowo terlibat dalam kebijakan izin. Namun, President Director saat ini bukan Sufen Triantio;"
gag nikel,Grok,2025-09-30T09:25:45.000Z,"PT GAG Nikel adalah anak usaha PT Antam Tbk (BUMN), dimiliki sepenuhnya oleh Antam sejak 2008 setelah akuisisi dari Asia Pacific Nickel Pty Ltd. Tanggung jawab operasional ada pada direksi seperti President Director Sufen Triantio dan manajemen Antam. Kontrak ditandatangani"
gag nikel,dwynna,2025-09-30T03:37:00.000Z,"mulai dr keracunan MBG (tercatat 8.649 org), PT Gag Nikel Raja Empat jalan lagi, monopoli BBM, 10 org meninggal dan 900++ org tersangka demonstrasi kmaren (2 org masih hilang juga), polisi inkompeten, pidato Prabs di PBB, pejabat2 stay di hotel AMAN NY, 38M alat tulis kantor dan"
gag nikel,rofikozil,2025-09-30T00:36:12.000Z,Ada nama kyai dr malang yg jd direktur pt gag nikel?
gag nikel,dyah,2025-09-29T23:14:05.000Z,"PT GAG NIKEL MASIH BEROPERASI??? 
TOLONG TURUN KAN MENTRI ESDM BAHLIL LAHADALIA SEKARANG JUGA
KARENA MELANGGAR ATURAN UNTUK PERTAMBANGAN UKURAN YANG LEBIH KECIL KURANG DARI 2000 KM"
gag nikel,prajna,2025-09-29T10:32:22.000Z,"Pedoman singkat menghafal lokasi di Tanah Papua:
 
- Kepulauan Raja Ampat, termasuk Pulau Gag yg menghasilkan nikel
- Kota Sorong
- Kab. Maybrat, salah satu lokasi konflik KKB

Itu berada di Provinsi Papua Barat Daya"
gag nikel,(⁠〒⁠﹏⁠〒⁠),2025-09-29T09:09:43.000Z,"Dia mempersulit kehidupan orang lain dengan kebijakan""nya tentang migas, tambang pulau gag diizinkan beroperasi kembali, deforestasi akibat tambang terjadi di mana"", kerusakan lingkungan di Maluku dan Sulawesi akibat tambang nikel, DLL."
gag nikel,jürgen harbolnas,2025-09-28T14:32:37.000Z,GRETA MAAFIN GW PAS SMA NGATAIN LU LIBERAL TOLONG BAKAR PT IMIP DAN GAG NIKEL DAN BEBASKAN KAMI DARI SUHU PANAS INI
gag nikel,Grok,2025-09-28T04:13:02.000Z,"Laporan NGO Auriga dan Earth Insight (26 Sep 2025) menemukan kerusakan lingkungan di Raja Ampat akibat tambang nikel: deforestasi 7.200 ha hutan, sedimentasi rusak 2.470 ha terumbu karang, ancam biota laut & 64.000 warga. Pemerintah cabut 4 izin (Juni 2025), tapi PT GAG Nikel"
gag nikel,melik sumanandar,2025-09-27T23:33:26.000Z,"1) Penambangan di Raja Ampat MELANGGAR UU No 1 (DW P3K) yg   DIKUATKAN olh Putusan MK No 35/PUU_XXI/2023. 
2) PT GAG Nikel = Anak Perusahaan PT Antam/BUMN. 
3) Ijin Operasi (Ulang) Penambangan dikeluarkan olh Bahlil Menteri ESDM
4) Bg seorg Presiden berlaku 'The Buck Stops Here'"
gag nikel,Grok,2025-09-26T04:27:33.000Z,"Data spesifik yang menghubungkan deforestasi di Pulau Gag dengan sedimentasi langsung di Waisai terbatas, karena lokasi terpisah oleh selat Dampier. Namun, laporan Greenpeace (2025) & Mongabay catat limpasan sedimen dari tambang nikel Gag menyebar via arus laut, memengaruhi"
gag nikel,Grok,2025-09-26T04:18:46.000Z,"Terima kasih atas koreksinya. Berdasarkan data ESDM dan laporan terkini (Juni-Sep 2025), izin PT Gag Nikel memang tidak dicabut, berbeda dengan 4 perusahaan lain yang dicabut. Operasi dilanjutkan setelah evaluasi, dengan pengawasan ketat untuk mitigasi dampak lingkungan. Sumber:"
gag nikel,Grok,2025-09-26T04:12:54.000Z,"Data langsung menghubungkan tambang nikel Pulau Gag dengan banjir Waisai Sept 2025 terbatas, karena kejadian baru. Studi Forest Watch Indonesia (2024) di Weda Bay tunjukkan deforestasi tambang tingkatkan risiko banjir. BBC (Juni 2025) laporkan sedimentasi dari tambang rusak"
gag nikel,zoelhakim,2025-09-26T04:11:50.000Z,"Mana data yang bisa menunjukkan bahwa tambang nikel di pulau Gag menjadi faktor penyebab banjir di Waisai 
@grok
?"
gag nikel,mbahGandalf,2025-09-26T02:18:55.000Z,"Skrg sdh & sedang terjadi perusakan lingkungan akibat  penambangan nikel di pulau/kepulauan di Indonesia Timur, spt pulau Gag, Gebe, Kabana, dstnya.
Kalau kadar ekonomis nikel di pulau GAG 1,91% & cadangan daprolite nya 162,43 juta ton  berapa limbah tailingnya 
@grok"
gag nikel,Grok,2025-09-26T01:44:34.000Z,"Berdasarkan info dari Kementerian ESDM (sumber Tempo, Sep 2025), operasi PT Gag Nikel dilanjutkan untuk evaluasi lingkungan dan audit yang butuh perusahaan aktif, dengan pengawasan ketat. Tapi kelompok lingkungan seperti Greenpeace kritik karena berisiko rusak ekosistem karang"
gag nikel,Grok,2025-09-26T01:39:30.000Z,"Iya, banyak tempat lain buat tambang nikel di Indonesia, seperti Sulawesi Tenggara (Kolaka, Pomalaa), Sulawesi Tengah (Morowali), Maluku Utara (Weda Bay), dan Kalimantan Tengah. Raja Ampat punya tambang terbatas di Pulau Gag (PT Gag Nikel), tapi kontroversial. Pemerintah cabut 4"
gag nikel,Nas,2025-09-25T06:22:22.000Z,"Yang banjir Waisai, Ibu kota kab. Raja Ampat, letak Waisai di Pulau Waigeo. Tambang nikel di Raja Ampat yang aktif ada di P. Gag sangat jauh dari P. Waigeo dan di batasi oleh puluhan Pulau pulau."
gag nikel,Grok,2025-09-24T17:15:23.000Z,"Laporan Greenpeace ""Paradise Lost?"" (Juni 2025) sebut deforestasi tambang nikel di pulau seperti Gag & Kawe picu erosi tanah & sedimentasi di perairan pantai Raja Ampat, dengan bukti citra satelit menunjukkan air keruh akibat limpasan hujan (misalnya di Manuran & Gag). Namun,"
gag nikel,Grok,2025-09-24T16:35:02.000Z,"Berdasarkan info terkini, banjir di Waisai pada 23 Sept 2025 disebabkan utama oleh hujan deras, pasang air laut, dan saluran tersumbat sampah kayu serta penebangan pohon. Ada klaim dari aktivis bahwa penambangan nikel di pulau sekitar (seperti Gag) berkontribusi via deforestasi"
gag nikel,Miftah Rizaq,2025-09-24T11:43:40.000Z,"10. CABUT IZIN TAMBANG NIKEL DI PULAU GAG, RAJA AMPAT!
11. HENTIKAN KENAIKAN HARGA PANGAN!
12. MENOLAK PROGRAM FOOD ESTATE-PSN DI PAPUA SELATAN!
13. WUJUDKAN PENDIDIKAN GRATIS, ILMIAH, DEMOKRATIS, DAN MENGABDI KEPADA RAKYAT DI SEMUA JENJANG!"
gag nikel,Embun Pagi,2025-09-24T09:20:15.000Z,"Tambang GAG NIKEL kembali di buka oleh si 
@bahlillahadalia
. Sungguh biadab! Mereka merusak semua lingkungan tanpa ada kompensasi kepada warga lokal! 
Hentikan pak 
@prabowo"
gag nikel,Izdihar Wibowo,2025-09-24T08:42:28.000Z,Itu karena di deket gang smpn 188 ada galian nikel pt gag disitu
gag nikel,dyah,2025-09-24T06:28:23.000Z,"BERARTI PT GAG TAMBANG NIKEL ILEGAL DONG 
BERARTI ADA KORUPSI TAMBANG NIKEL????"
gag nikel,NasiAking,2025-09-22T23:08:54.000Z,"Sama kaya pulau gag, demi nikel, zonasi taman nasional raja ampat digeser2"
gag nikel,𝕸𝖔𝖓𝖎𝖈𝖆 ᴼᶠᶠⁱᶜⁱᵃˡ,2025-09-22T11:23:57.000Z,"Kebijakan ini memicu antrean panjang di pangkalan LPG, bahkan seorang warga di Pamulang, Tangsel, dilaporkan meninggal dunia saat mengantre.
Nama Bahlil terseret kasus izin tambang di Raja Ampat.
Setelah 4 izin dicabut Presiden, Bahlil belakangan kembali mengizinkan PT Gag Nikel."
gag nikel,tin |,2025-09-22T11:07:14.000Z,"Pulau Gag dulu jg diperdebatan utk masuk dlm wilayah Geopark Raja Ampat. Akhirnya tdk dimasukkan demi melanjutkan tambang nikel

Skrg Hutan Leuser jg mau diambil utk geothermal. Leuser itu jadi hutan terakhir dimana harimau, gajah, badak & orang utan tinggal bersama!"
gag nikel,tempo.co,2025-09-22T07:15:00.000Z,"Gag Nikel Kembali Beroperasi di Raja Ampat. Kok Bisa? 

#TempoPlus"
gag nikel,Grok,2025-09-22T06:06:22.000Z,"Kontroversi tambang di Raja Ampat disebabkan oleh penambangan nikel yang merusak lingkungan, seperti deforestasi >500 ha dan sedimentasi yang ancam ekosistem laut di kawasan biodiversitas tinggi. Juni 2025, pemerintah cabut izin 4 perusahaan karena pelanggaran aturan. PT Gag"
gag nikel,𝕬𝖗𝖉𝖎𝖊 𝕾𝖚𝖍𝖆𝖗𝖉𝖎,2025-09-22T05:07:08.000Z,"TAMBANG NIKEL PT GAG DI RAJA AMPAT KINI BEROPERASI LAGI...

ZITA ANJANI UNFAEDAH TIDAK MAMPU BEKERJA....

#JokowiNepalNegarawanPalsu
#JokowiNepalNegarawanPalsu"
gag nikel,PDI Perjuangan,2025-09-19T04:46:03.000Z,"Anggota DPR RI Fraksi PDI Perjuangan, Yulian Gunhar kritik tajam keputusan pemerintah pusat yang kembali mengizinkan beroperasinya PT Gag Nikel di Kabupaten Raja Ampat, Papua Barat Daya, sejak 3 September 2025."
gag nikel,Grok,2025-09-19T03:18:08.000Z,"Ringkasan berita: Pemerintah enggan cabut izin PT Gag Nikel di Pulau Gag, Raja Ampat, karena izinkan operasi lagi dengan audit lingkungan oleh Menteri LH Hanif Faisol Nurofiq. Pendapatan kotor Rp 1,44 T/tahun, perusahaan jadi mitra geopark. Aktivis kritik tak ada dasar hukum"
gag nikel,indah kus,2025-09-19T02:10:42.000Z,"Tambang nikel PT Gag Raja Ampat kembali beroperasi.
Prabowo: “Pengawasan lebih intensif.”"
gag nikel,Erudite Risk,2025-09-19T00:05:41.000Z,"On September 3, 2025, the Indonesian central government reauthorized PT Gag Nikel’s mining operations in Raja Ampat Regency, Southwest Papua."
gag nikel,KrsKrs,2025-09-18T23:22:25.000Z,Karena PT Gag nikel sahamnya 100% dimiliki Antam Tbk? Mosok tambang plat merah dicabut IUP nya... 
gag nikel,West Papua Online,2025-09-18T22:14:00.000Z,"Shameless greed! PT Gag Nikel's toxic waste dumping into Raja Ampat's turquoise waters is poisoning marine life, from manta rays to reef fish, all for EV batteries. Reopening this mine despite proven reef damage is a slap in the face to Indigenous Papuans whose livelihoods are"
gag nikel,arysan dikocok kocok,2025-09-18T20:41:16.000Z,"Mobil listrik baterenya nikel dari pulau gag, yah sama aja bffr"
gag nikel,Erudite Risk,2025-09-18T18:05:41.000Z,"Paul Finsen Mayor, a member of the DPD RI from Southwest Papua, has urged the Ministry of Energy and Mineral Resources (ESDM) to reconsider the reinstatement of PT GAG Nikel's operational permit due to concerns over potential social and security issues."
gag nikel,@hyprbuzz,2025-09-18T16:51:40.000Z,"Tambang Nikel Pulau Gag Kembali Beroperasi

PT Gag Nikel (GN), anak usaha Antam, kembali menjalankan aktivitas tambang di Pulau Gag, Raja Ampat, Papua Barat Daya, sejak 3 September 2025. Padahal, operasi sempat dihentikan pada Juni lalu setelah menuai kecaman publik karena Pulau"
gag nikel,tempo.co,2025-09-18T15:00:01.000Z,Baca artikel ini dan share pendapat kalian di kolom komentar!
gag nikel,huft,2025-09-18T09:09:41.000Z,gag nikel entah bisa diselamatkan enggak
gag nikel,Grok,2025-09-18T09:02:18.000Z,"Tagging walhinasional, Greenpeace, and UN makes sense for the PT Gag Nikel issue in Raja Ampat. Recent updates (Sep 2025): Operations resumed Sept 3 after June suspension, with govt promising oversight. Critics cite risks to corals and mangroves (Greenpeace reports). Pro: Nickel"
gag nikel,Jaring Nusa Kawasan Timur Indonesia,2025-09-18T03:19:00.000Z,"Kabar buruk untuk #SaveRajaAmpat! Greenpeace mengecam keputusan pemerintah yang kembali beri izin operasi pada PT Gag Nikel. Langkah ini dianggap mengabaikan ekosistem laut Raja Ampat, bahkan mengkhianati komitmen iklim. #RajaAmpat #StopTambangNikel

:"
gag nikel,indonesia peduli,2025-09-18T02:52:32.000Z,"Tambang Nikel PT Gag Raja Ampat kembali beroperasi, Prabowo perintahkan pengawasan lebih intensif"
gag nikel,Slamet,2025-09-17T23:04:25.000Z,Karena PT. Gag nikel perusahaan konsorsium yg terafiliasi dengan bosnya. Bahlil cuma goblin mana berani
gag nikel,Harya,2025-09-17T22:25:58.000Z,"Sepertinya ada saham terselubung di PT. Gag Nikel.

Biar alam yang membongkarnya."
gag nikel,Gesuri,2025-09-17T21:08:08.000Z,"Yulian Soroti Kebijakan Pemerintah Berikan Izin PT Gag Nikel di Raja Ampat 
gesuri.id/pemerintahan/y
… #pdiperjuangan"
gag nikel,Frans Adi Jarwo,2025-09-17T18:36:49.000Z,"Globally, reef-derived coastal protection functions benefit an estimated 5.3 million people and protect coastal assets valued at around US$109 billion per decade."
gag nikel,JurnalPatroliNews,2025-09-17T16:39:25.000Z,"jurnalpatrolinews.co.id/politik/dpr-pe
… JurnalPatroliNews – Jakarta – Keputusan pemerintah pusat membuka kembali izin operasi PT Gag Nikel di Kabupaten Raja"
gag nikel,Junto,2025-09-17T15:23:39.000Z,"Tambang Nikel PT. Gag Raja Ampat kembali beroperasi setelah sempat dihentikan karena menuai protes.

Menteri Bahlil dan junjungannya benar-benar dahsyat daya rusaknya."
gag nikel,R.P,2025-09-17T15:16:03.000Z,"Boleh 1 pintu, tapi Gag Nikel harus STOP"
gag nikel,Grok,2025-09-17T14:50:20.000Z,"Recent updates show Indonesia revoked PT Kawei Sejahtera Mining's permit in June 2025 due to environmental violations, including deforestation and reef damage. However, PT Gag Nikel resumed operations this month under strict rules after a green rating, amid ongoing audits."
gag nikel,Grok,2025-09-17T14:47:19.000Z,"Recent reports confirm PT Gag Nikel (with reported Chinese investment ties) reopened in Raja Ampat in September 2025, despite June revocations of other permits. Environmental concerns include sedimentation harming corals and water quality, per Mongabay and Greenpeace. Government"
gag nikel,West Papua Online,2025-09-17T14:45:22.000Z,"PT Gag Nikel’s toxic sludge is poisoning Raja Ampat’s waters, killing marine life for EV batteries. This isn’t “green” energy—it’s ecocide! Shame on those enabling this marine massacre! #RajaAmpatRuined #NoNickelGreed 
@Greenpeace
 @walhinasional"
gag nikel,oswar mungkasa,2025-09-17T14:23:57.000Z,Raja Ampat terancam kembalinya operasi PT Gag Nikel adalah bencana bagi rakyat Indonesia dan alam Papua
gag nikel,Antara English News,2025-09-17T13:13:08.000Z,RI Govt audits Gag Nikel over environmental compliance
gag nikel,𝑹𝒐𝒎𝒖𝒔𝒉𝒂 𝑺𝒊𝒅𝒐𝒂𝒓𝒋𝒐,2025-09-17T12:55:06.000Z,"Harusnya prabowo ngeh gak sih kalo dr awal si goblin itu udah gak beres, dr awal kasus lpg langka, trus gag nikel, trus skrg soal kebijakan minyak, ini di depan mata lo, semua org tau kan"
gag nikel,𝘈𝘳𝘪𝘧 𝘕𝘢𝘭𝘦𝘳𝘢𝘫𝘢,2025-09-17T07:25:06.000Z,"Tinggal dikalikan nilai RKAB, hasil kotornya tidak bisa dihitung dengan jari, itulah mengapa Gag Nikel ijinnya tidak dicabut? 

Save Raja Ampat 
pic.x.com/Wwi3NbiU9r x.com/tempodotco/sta…"
gag nikel,,2025-09-17T09:21:39.000Z,
gag nikel,𝘈𝘳𝘪𝘧 𝘕𝘢𝘭𝘦𝘳𝘢𝘫𝘢,2025-09-17T07:25:06.000Z,"Tinggal dikalikan nilai RKAB, hasil kotornya tidak bisa dihitung dengan jari, itulah mengapa Gag Nikel ijinnya tidak dicabut? 

Save Raja Ampat"
gag nikel,tempo.co,2025-09-17T06:54:33.000Z,Dan
gag nikel,Info Jateng,2025-09-17T09:21:39.000Z,"Pemerintah Indonesia mengizinkan PT GAG Nikel untuk beroperasi kembali di Raja Ampat, Papua Barat Daya, sejak Rabu (03/09)."
gag nikel,Kompas.com,2025-09-17T09:15:13.000Z,"Kementerian Energi dan Sumber Daya Mineral (ESDM) memastikan tambang nikel PT Gag Nikel di Pulau Gag, Raja Ampat, Papua Barat Daya kembali beroperasi untuk kepentingan audit lingkungan.

Baca di sini: 
money.kompas.com/read/2025/09/1
…

~TA #PTGagNikel #RajaAmpat"
gag nikel,Bloomberg Technoz,2025-09-17T09:13:32.000Z,ESDM: Izin Operasi Gag Nikel di Raja Ampat Tunggu Hasil Audit KLH
gag nikel,Haddock,2025-09-17T08:13:39.000Z,"Belum lagi si hitam zionis itu mau ngeruk Raja Ampat lagi dengan bolehin Gag Nikel ngeruk lagi, memang zionis babi."
gag nikel,Grok,2025-09-17T07:42:42.000Z,"Ya, ada keterlibatan figur Golkar dalam pengelolaan tambang nikel PT Gag Nikel di Raja Ampat. Menteri ESDM Bahlil Lahadalia, yang juga ketua Golkar, mengizinkan operasi kembali untuk evaluasi lingkungan. Perusahaan ini dimiliki sepenuhnya oleh BUMN Antam, dengan dewan termasuk"
gag nikel,tempo.co,2025-09-17T06:54:03.000Z,Hal ihwal kisruh tambang di Raja Ampat bisa Anda baca pada tulisan berjudul
gag nikel,tempo.co,2025-09-17T06:53:07.000Z,Pemerintah kembali mengizinkan PT Gag Nikel mengoperasikan tambang di Raja Ampat.
gag nikel,Riau Makmur,2025-09-17T05:58:35.000Z,"PT GAG Nikel Kembali Beroperasi, Pemerintah Janji Awasi Lebih Ketat"
gag nikel,fajar online,2025-09-17T05:06:13.000Z,"PT Gag Nikel Kembali Beroperasi, Susi Pudjiastuti Sentil Presiden dan Seskab"
gag nikel,Media Indonesia,2025-09-17T05:05:52.000Z,"Sebenarnya kan diajak bicara dulu. Oke, PT GAG Nikel beroperasi kembali,  dengan catatan pekerjanya 80% orang dari Papua, 20% diperbolehkan dari  luar, khusus untuk yang ahli-ahli."
gag nikel,jauharijauhari,2025-09-15T22:05:04.000Z,kasian keluarga PT. GAG NIKEL bu #kasiankeluargakoruptor
gag nikel,Grok,2025-09-15T20:12:04.000Z,"PT Gag Nikel (di Raja Ampat) sepenuhnya dimiliki oleh PT Aneka Tambang Tbk (ANTM), perusahaan milik negara Indonesia sejak 2008."
gag nikel,VOI Media,2025-09-15T16:51:07.000Z,Dirjen Minerba ESDM Sebut Gag Nikel Belum Beroperasi secara Penuh
gag nikel,iNews,2025-09-15T16:37:35.000Z,Alasan PT Gag Nikel di Raja Ampat Beroperasi Lagi usai Dihentikan
gag nikel,th☆n,2025-09-15T16:06:08.000Z,"Hermansyah (Presiden Komisaris)
Saptono Adji (Komisaris)
Aji Priyo Anggoro (Direktur Keuangan, Manajemen Risiko, dan SDM)
gagnikel.com/susunan-direks
…

orang esdm, orang ex kemenhan, satunya orang antam yang foto merusak alam"
